id,location_id,location_code,occurred_at,channel,category,payment_method,amount,currency,cashier_id
500c6925-c791-40fb-82e5-ec03cde0e302,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T13:31:00+03:00,pos,fnb,card,707,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
223fc9f6-6347-40c5-8fde-1a54ce155a18,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T14:38:00+03:00,pos,retail,card,429,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
08dccb22-7877-4bba-893a-8e7498487f92,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T15:45:00+03:00,kiosk,party,cash,677,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9113f8b5-76f6-4756-8cd6-fbd5fed73540,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T16:52:00+03:00,pos,ticket,card,716,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
bb414e56-9f19-491c-8923-3813be089807,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T17:59:00+03:00,pos,fnb,card,434,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
a8a38a06-a2c8-4bdb-8c12-b2f43291742b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T18:06:00+03:00,pos,retail,cash,410,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
5cf96cf6-da2b-4e78-8629-3718905d4b71,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T19:13:00+03:00,pos,party,card,349,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
7d9d32a0-0408-4765-871d-85e1ae7da35a,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T10:20:00+03:00,kiosk,ticket,card,421,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
c4539aa7-be5c-4faf-8d6b-f2dc3d639e3c,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-19T11:27:00+03:00,pos,fnb,cash,668,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
189a6f62-abfb-4bb8-80e9-11cf80e19ba7,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T10:00:00+03:00,kiosk,ticket,cash,978,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
20ba2b52-c208-450a-835d-62f9b0cade1d,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T11:07:00+03:00,pos,fnb,card,652,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
cd281a69-c8b4-4163-8bf6-7dad484f38a9,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T12:14:00+03:00,pos,retail,card,722,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9764736a-aca4-410a-8d89-18631ad4f375,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T13:21:00+03:00,pos,party,cash,913,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
f6ee859c-651b-40d5-8f33-93170f698e85,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T14:28:00+03:00,pos,ticket,card,483,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
6013671c-ded3-410a-8fd3-3d27db8206c1,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T15:35:00+03:00,kiosk,fnb,card,1078,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
0507a359-3947-482d-81a9-1f4a79eea834,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T16:42:00+03:00,pos,retail,cash,890,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
bc9df4e1-bf38-4593-8d52-dba4a2b6ab63,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T17:49:00+03:00,pos,party,card,513,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
09e35935-01ea-443c-8e7e-3a85c576ee00,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T18:56:00+03:00,pos,ticket,card,843,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
59436bb4-eb46-40d8-84c2-810a6fbdbe1b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T19:03:00+03:00,pos,fnb,cash,1106,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
bd441b20-22db-48df-8df0-a9651222f7a9,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T10:10:00+03:00,kiosk,retail,card,560,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
3e327342-eeac-4f0e-860e-772532e1aef4,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T11:17:00+03:00,pos,party,card,899,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
01218a99-7e05-43ed-826a-e1a1dc07fe14,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T12:24:00+03:00,pos,ticket,cash,520,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
7cdc958f-eaba-4740-8fad-6e355b28f728,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T13:31:00+03:00,pos,fnb,card,588,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
ab980d73-1870-4360-84af-c4d0959c23a1,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T14:38:00+03:00,pos,retail,card,609,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
d0eb061f-0703-44fd-85fa-7524b67f1662,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T15:45:00+03:00,kiosk,party,cash,684,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
33e62613-095b-4412-871f-7f14653ed235,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T16:52:00+03:00,pos,ticket,card,819,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
a02f18ab-1fb4-42e0-882f-bc74bac62e7b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-20T17:59:00+03:00,pos,fnb,card,822,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
05a1b80f-7c74-487a-8789-91074dcbc033,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T10:00:00+03:00,kiosk,ticket,cash,798,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
cd476af8-52ab-46a3-81d2-679a5fa5607b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T11:07:00+03:00,pos,fnb,card,731,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
c5967582-68bd-42b5-8b11-274b6625a877,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T12:14:00+03:00,pos,retail,card,893,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
dfffc891-a65d-49e9-83e0-ae8b0b89bd47,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T13:21:00+03:00,pos,party,cash,851,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
1a017919-4f12-4730-8f82-7876b55675d0,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T14:28:00+03:00,pos,ticket,card,1062,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
57d99492-63b2-4d5b-8f39-d3280c4d7c10,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T15:35:00+03:00,kiosk,fnb,card,975,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9b81b971-6c84-4466-8292-c9218aca7173,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T16:42:00+03:00,pos,retail,cash,708,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
8cf428a5-2193-4edc-8185-4ed4d8e97131,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T17:49:00+03:00,pos,party,card,1186,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
0b00d346-1725-44bd-894e-068211e104f0,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-21T18:56:00+03:00,pos,ticket,card,591,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
f0964bee-8d67-40bd-8f41-2232a3f09701,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T10:00:00+03:00,kiosk,ticket,cash,842,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
5cc0b5ab-97ba-4e16-8990-f87a07a2a0fc,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T11:07:00+03:00,pos,fnb,card,704,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
5fe1df55-5c00-46a3-83e4-67984266c0b9,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T12:14:00+03:00,pos,retail,card,926,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
6c6a172c-5e23-44e5-8ef1-cb73278d1025,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T13:21:00+03:00,pos,party,cash,716,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9893e454-5756-4326-830c-a08f59d191e4,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T14:28:00+03:00,pos,ticket,card,910,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
1566cad0-e50b-4105-8016-66be51817699,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T15:35:00+03:00,kiosk,fnb,card,840,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
609ea8f5-27cc-471e-802b-f4a53dccb926,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T16:42:00+03:00,pos,retail,cash,820,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
3e119048-8814-4cd1-83c7-62bbb5f4a4b0,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T17:49:00+03:00,pos,party,card,729,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
3c21065a-2df3-4d5f-849a-489564f7b192,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T18:56:00+03:00,pos,ticket,card,639,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
3cf3b6fb-397a-449d-8fff-a526651573f7,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-22T19:03:00+03:00,pos,fnb,cash,938,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
2e0194cd-376a-4233-8228-2bbd3dc801bc,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T10:00:00+03:00,kiosk,ticket,cash,588,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
84eff92c-f955-4e8e-8b99-cf6a00dbd117,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T11:07:00+03:00,pos,fnb,card,717,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
38397919-d1c3-4894-8570-ce8d171b1657,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T12:14:00+03:00,pos,retail,card,681,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
376b977a-dda2-4260-88fb-c353942bee80,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T13:21:00+03:00,pos,party,cash,759,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
81cc57dd-0d4c-4584-8082-493c53b1a81c,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T14:28:00+03:00,pos,ticket,card,505,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
14236590-de4d-411d-8d27-f4c275ad3623,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T15:35:00+03:00,kiosk,fnb,card,524,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
bc7e1823-f74e-4b32-88cd-23cff1100479,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T16:42:00+03:00,pos,retail,cash,448,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
0f1bae28-e31a-407a-83bf-26f80b543d5b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T17:49:00+03:00,pos,party,card,587,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9c9b7437-3d44-4208-8363-31e615c17aaa,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T18:56:00+03:00,pos,ticket,card,709,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
7e795ec3-f338-4d08-899f-979cec49e395,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T19:03:00+03:00,pos,fnb,cash,908,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
990388e6-13b6-49b6-8f39-9f3415ee6c61,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-23T10:10:00+03:00,kiosk,retail,card,743,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
88fe8309-5034-45c7-8d31-982f6790e926,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T10:00:00+03:00,kiosk,ticket,cash,842,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
a37f3749-f23d-4076-8482-644e12599dee,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T11:07:00+03:00,pos,fnb,card,1205,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
0cb2ee9e-c1d6-4b13-8ba0-239efef4fd6d,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T12:14:00+03:00,pos,retail,card,1541,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
5e8b0879-1a11-499a-8553-adb061bb0160,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T13:21:00+03:00,pos,party,cash,1176,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
339b7160-76d6-4b4d-89ec-f40148b92bbe,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T14:28:00+03:00,pos,ticket,card,1196,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
ca00522f-a586-4284-8712-4be7e43ddcfd,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T15:35:00+03:00,kiosk,fnb,card,1546,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
cc5aa185-9caa-4b73-8321-2d4d4acf0234,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T16:42:00+03:00,pos,retail,cash,1003,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
ccc18701-dd82-4b44-8056-701c2605c7d5,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-24T17:49:00+03:00,pos,party,card,1407,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
359718b1-6b56-4c8c-8bee-3a6d8af90bc1,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T10:00:00+03:00,kiosk,ticket,cash,673,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
70ffe398-2b87-4b7e-86c8-2121a0ddb959,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T11:07:00+03:00,pos,fnb,card,575,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
033a15a2-57ee-4a7c-841d-89f523495ad2,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T12:14:00+03:00,pos,retail,card,776,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
7c48f9e5-276e-4e67-823e-88526eb8195b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T13:21:00+03:00,pos,party,cash,757,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
37773949-2ee6-4b66-84da-848161b5c178,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T14:28:00+03:00,pos,ticket,card,504,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
91583137-d105-4f4d-844f-7f2bdfb262c7,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T15:35:00+03:00,kiosk,fnb,card,1055,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
ee48d2f6-9320-4c9a-8834-ab586c9830e9,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T16:42:00+03:00,pos,retail,cash,686,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
04862b92-6198-4bd3-8805-613b384e48c1,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T17:49:00+03:00,pos,party,card,1141,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
e371ca65-51c1-47ef-8f40-fcf3b117bf8f,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-25T18:56:00+03:00,pos,ticket,card,549,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
fcf4ce9d-2fa7-4639-8b12-a69e1de8b8b4,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T10:00:00+03:00,kiosk,ticket,cash,446,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
af31e717-db1c-4864-8859-8177e308bd8c,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T11:07:00+03:00,pos,fnb,card,727,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
17c7932d-d55b-4da1-8ad3-4a178dae7041,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T12:14:00+03:00,pos,retail,card,862,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
f48d220e-1877-4b1b-8847-deb563ec1214,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T13:21:00+03:00,pos,party,cash,822,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
0e05f1d1-1cbe-4b56-8852-79008359657d,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T14:28:00+03:00,pos,ticket,card,638,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
d40f251a-450b-4182-8b9d-2b8ea343a684,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T15:35:00+03:00,kiosk,fnb,card,600,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
b670c625-1662-4298-81b2-9bec6cbce3a7,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T16:42:00+03:00,pos,retail,cash,950,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
d6c56f88-afc0-4d2d-8cb7-36d9625c1432,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T17:49:00+03:00,pos,party,card,801,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
7d669c62-e429-4c11-80d4-c7cdcf85a124,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T18:56:00+03:00,pos,ticket,card,751,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
98873da4-2765-4c6c-89df-e636e4acf605,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T19:03:00+03:00,pos,fnb,cash,914,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9188635d-a2a1-453b-84cd-72415e6ef30e,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T10:10:00+03:00,kiosk,retail,card,690,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
8208cc51-4ff9-4f98-8150-3f1a815bfb11,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T11:17:00+03:00,pos,party,card,681,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
a30e03eb-a88c-4206-8abe-33269f50510c,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T12:24:00+03:00,pos,ticket,cash,779,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
80765341-6954-42ed-84fe-63122a0cfce4,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T13:31:00+03:00,pos,fnb,card,579,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
8de84b6d-1480-480d-841d-55e3559a74ea,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T14:38:00+03:00,pos,retail,card,422,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
215a2697-692f-469c-889c-d4691d0b221a,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T15:45:00+03:00,kiosk,party,cash,869,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
b77add6f-00f8-45a9-86d2-3efdc98265c3,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T16:52:00+03:00,pos,ticket,card,810,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
dba71b33-773a-4bf4-8ffc-7e95824c1788,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T17:59:00+03:00,pos,fnb,card,971,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9e901720-f86c-4acc-8b9d-97a7de973663,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-26T18:06:00+03:00,pos,retail,cash,770,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
a295c957-3c36-4d4d-82bf-9c3dfe6a2a25,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T10:00:00+03:00,kiosk,ticket,cash,424,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
8302a198-a437-4e64-8d4f-196bcc3dab42,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T11:07:00+03:00,pos,fnb,card,554,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
8248ade8-c709-46d3-8c8b-425a2c4c0bb3,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T12:14:00+03:00,pos,retail,card,744,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
ba1c97ad-5095-48a9-8280-4641fd321eed,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T13:21:00+03:00,pos,party,cash,546,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
3f5ae5c2-74de-4c08-80ac-3fe183c0316b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T14:28:00+03:00,pos,ticket,card,774,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
9da4c73d-894a-497b-8ad0-1ab27c660e32,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T15:35:00+03:00,kiosk,fnb,card,665,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
0ea52175-4774-4383-8285-92825cbb10ad,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T16:42:00+03:00,pos,retail,cash,460,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
ca264d91-66f7-49b9-8044-43ff14535ec3,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T17:49:00+03:00,pos,party,card,555,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
bb9dd79d-7c54-456c-8655-58579ef667e3,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T18:56:00+03:00,pos,ticket,card,515,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
3fad3d19-a9c0-43cb-8406-4b14c8f8011f,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T19:03:00+03:00,pos,fnb,cash,736,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
c72fcf18-0d28-4f42-8260-f6aa5c6ca996,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T10:10:00+03:00,kiosk,retail,card,673,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
7e6a4946-04b3-4c1c-8779-dfb337f602c1,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T11:17:00+03:00,pos,party,card,761,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
6a5a7e77-eaab-4a26-8512-4e2383a8bcf9,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T12:24:00+03:00,pos,ticket,cash,461,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
c1546166-7418-474d-8c57-71bb6e3d4496,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T13:31:00+03:00,pos,fnb,card,348,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
b633f4a4-237f-4a95-8c3a-e57b102eea54,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T14:38:00+03:00,pos,retail,card,342,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
e47b3b9b-b4dc-4a20-8bb2-a831c26dd113,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T15:45:00+03:00,kiosk,party,cash,404,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
14348493-18fc-471c-8102-6c67060ba660,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T16:52:00+03:00,pos,ticket,card,350,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
f8d1cb37-dafc-4775-8bc2-083876e5cb9b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T17:59:00+03:00,pos,fnb,card,538,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
c1bff678-e19d-40e6-83b6-4a15f661fa37,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T18:06:00+03:00,pos,retail,cash,647,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
2ec41ab2-f2da-4d20-8ac8-5c42c753df9b,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-27T19:13:00+03:00,pos,party,card,517,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
d294ef4e-9e7c-480b-8446-ebf24b028a2f,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-28T10:00:00+03:00,kiosk,ticket,cash,1180,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
6c604fdb-aed0-41b0-89ad-26750f6779da,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-28T11:07:00+03:00,pos,fnb,card,809,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
b5c458e6-5f55-40a9-882d-7d46ab9e6a3d,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-28T12:14:00+03:00,pos,retail,card,1696,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
e93df170-0669-441e-82fb-553a70d49d8f,3109233a-c57f-458b-87fe-1c5af08853d9,CB-DSM,2026-06-28T13:21:00+03:00,pos,party,cash,1189,QAR,466d3e12-8f4c-4971-8877-13e4aa5f27ad
